u_id,topic_id,lesson_id,score,status,last_updated
27,2,3,3000,In_Progress,2025-01-10 00:17:16
27,2,4,4000,In_Progress,2024-10-28 00:17:16
27,2,5,2000,In_Progress,2024-12-01 00:17:16
27,3,1,3000,In_Progress,2024-10-27 00:17:16
27,3,2,9000,In_Progress,2024-07-27 00:17:16
27,3,3,4000,In_Progress,2025-05-23 00:17:16
27,3,4,9000,In_Progress,2025-03-19 00:17:16
27,3,5,5000,In_Progress,2024-10-26 00:17:16
27,4,1,9000,In_Progress,2024-07-18 00:17:16
27,4,2,10000,Completed,2024-12-06 00:17:16
27,4,3,1000,In_Progress,2024-12-21 00:17:16
27,4,4,1000,In_Progress,2024-12-10 00:17:16
27,4,5,10000,Completed,2024-09-25 00:17:16
27,5,1,8000,In_Progress,2024-11-18 00:17:16
27,5,2,5000,In_Progress,2025-01-19 00:17:16
27,5,3,5000,In_Progress,2025-02-17 00:17:16
27,5,4,4000,In_Progress,2025-02-20 00:17:16
27,5,5,5000,In_Progress,2024-12-21 00:17:16
27,6,1,7000,In_Progress,2024-06-08 00:17:16
27,6,2,10000,Completed,2024-10-20 00:17:16
27,6,3,7000,In_Progress,2025-03-29 00:17:16
27,6,4,8000,In_Progress,2025-01-13 00:17:16
27,6,5,3000,In_Progress,2024-06-12 00:17:16
27,7,1,4000,In_Progress,2024-07-20 00:17:16
27,7,2,1000,In_Progress,2024-10-26 00:17:16
27,7,3,2000,In_Progress,2024-11-06 00:17:16
27,7,4,10000,Completed,2024-12-05 00:17:16
27,7,5,7000,In_Progress,2024-11-27 00:17:16
27,8,1,1000,In_Progress,2025-03-02 00:17:16
27,8,2,7000,In_Progress,2024-10-09 00:17:16
27,8,3,6000,In_Progress,2025-02-21 00:17:16
27,8,4,1000,In_Progress,2024-12-27 00:17:16
27,8,5,10000,Completed,2025-02-18 00:17:16
27,9,1,2000,In_Progress,2024-09-11 00:17:16
27,9,2,2000,In_Progress,2024-08-24 00:17:16
27,9,3,1000,In_Progress,2025-01-26 00:17:16
27,9,4,1000,In_Progress,2025-01-15 00:17:16
27,9,5,0,Not_Started,2024-09-15 00:17:16
27,10,1,8000,In_Progress,2024-09-04 00:17:16
27,10,2,7000,In_Progress,2024-07-14 00:17:16
27,10,3,9000,In_Progress,2024-12-10 00:17:16
27,10,4,3000,In_Progress,2024-09-19 00:17:16
27,10,5,6000,In_Progress,2024-11-09 00:17:16
27,11,1,8000,In_Progress,2024-08-23 00:17:16
27,11,2,1000,In_Progress,2024-09-09 00:17:16
27,11,3,6000,In_Progress,2025-01-27 00:17:16
27,11,4,1000,In_Progress,2024-09-12 00:17:16
27,11,5,7000,In_Progress,2025-04-17 00:17:16
27,12,1,10000,Completed,2025-03-05 00:17:16
27,12,2,6000,In_Progress,2024-12-30 00:17:16
27,12,3,9000,In_Progress,2025-01-27 00:17:16
27,12,4,2000,In_Progress,2024-08-31 00:17:16
27,12,5,8000,In_Progress,2025-03-03 00:17:16
27,13,1,5000,In_Progress,2024-12-27 00:17:16
27,13,2,3000,In_Progress,2024-08-25 00:17:16
27,13,3,1000,In_Progress,2025-05-23 00:17:16
27,13,4,2000,In_Progress,2025-05-20 00:17:16
27,13,5,0,Not_Started,2025-04-29 00:17:16
27,14,1,9000,In_Progress,2024-10-29 00:17:16
27,14,2,8000,In_Progress,2025-02-08 00:17:16
27,14,3,4000,In_Progress,2025-02-04 00:17:16
27,14,4,5000,In_Progress,2024-08-30 00:17:16
27,14,5,4000,In_Progress,2024-10-05 00:17:16
27,15,1,6000,In_Progress,2025-01-14 00:17:16
27,15,2,7000,In_Progress,2025-01-18 00:17:16
27,15,3,10000,Completed,2025-03-08 00:17:16
27,15,4,0,Not_Started,2025-03-16 00:17:16
27,15,5,5000,In_Progress,2025-01-03 00:17:16
27,16,1,3000,In_Progress,2025-05-11 00:17:16
27,16,2,7000,In_Progress,2024-12-07 00:17:16
27,16,3,6000,In_Progress,2025-02-03 00:17:16
27,16,4,3000,In_Progress,2024-07-08 00:17:16
27,16,5,5000,In_Progress,2024-11-21 00:17:16
27,17,1,1000,In_Progress,2024-12-02 00:17:16
27,17,2,10000,Completed,2025-01-23 00:17:16
27,17,3,10000,Completed,2024-07-12 00:17:16
27,17,4,3000,In_Progress,2024-10-14 00:17:16
27,17,5,8000,In_Progress,2024-12-09 00:17:16
27,18,1,7000,In_Progress,2024-12-09 00:17:16
27,18,2,4000,In_Progress,2024-10-31 00:17:16
27,18,3,9000,In_Progress,2024-09-22 00:17:16
27,18,4,10000,Completed,2024-09-25 00:17:16
27,18,5,4000,In_Progress,2024-11-10 00:17:16
27,19,1,0,Not_Started,2024-12-14 00:17:16
27,19,2,7000,In_Progress,2025-06-02 00:17:16
27,19,3,8000,In_Progress,2025-04-10 00:17:16
27,19,4,6000,In_Progress,2024-10-15 00:17:16
27,19,5,6000,In_Progress,2024-08-03 00:17:16
28,1,1,2000,In_Progress,2025-05-06 00:17:16
28,1,2,9000,In_Progress,2024-07-28 00:17:16
28,1,3,2000,In_Progress,2025-05-02 00:17:16
28,1,4,2000,In_Progress,2024-07-23 00:17:16
28,1,5,10000,Completed,2024-12-26 00:17:16
28,2,1,1000,In_Progress,2025-01-03 00:17:16
28,2,2,1000,In_Progress,2024-06-17 00:17:16
28,2,3,0,Not_Started,2024-06-24 00:17:16
28,2,4,1000,In_Progress,2025-01-29 00:17:16
28,2,5,7000,In_Progress,2025-03-20 00:17:16
28,3,1,6000,In_Progress,2024-10-31 00:17:16
28,3,2,0,Not_Started,2024-07-01 00:17:16
28,3,3,4000,In_Progress,2024-06-13 00:17:16
28,3,4,7000,In_Progress,2024-12-21 00:17:16
28,3,5,6000,In_Progress,2025-04-11 00:17:16
28,4,1,7000,In_Progress,2025-03-01 00:17:16
28,4,2,4000,In_Progress,2025-06-01 00:17:16
28,4,3,4000,In_Progress,2024-07-31 00:17:16
28,4,4,0,Not_Started,2024-12-07 00:17:16
28,4,5,8000,In_Progress,2024-09-30 00:17:16
28,5,1,9000,In_Progress,2024-11-05 00:17:16
28,5,2,0,Not_Started,2024-07-02 00:17:16
28,5,3,3000,In_Progress,2025-05-30 00:17:16
28,5,4,9000,In_Progress,2024-10-18 00:17:16
28,5,5,2000,In_Progress,2024-07-31 00:17:16
28,6,1,7000,In_Progress,2025-01-09 00:17:16
28,6,2,5000,In_Progress,2025-05-27 00:17:16
28,6,3,8000,In_Progress,2024-09-06 00:17:16
28,6,4,0,Not_Started,2025-05-15 00:17:16
28,6,5,1000,In_Progress,2025-03-07 00:17:16
28,7,1,5000,In_Progress,2025-05-24 00:17:16
28,7,2,7000,In_Progress,2024-10-06 00:17:16
28,7,3,2000,In_Progress,2024-06-14 00:17:16
28,7,4,0,Not_Started,2025-05-22 00:17:16
28,7,5,8000,In_Progress,2025-03-10 00:17:16
28,8,1,7000,In_Progress,2025-01-24 00:17:16
28,8,2,2000,In_Progress,2024-08-11 00:17:16
28,8,3,1000,In_Progress,2024-08-31 00:17:16
28,8,4,1000,In_Progress,2025-05-07 00:17:16
28,8,5,0,Not_Started,2025-02-01 00:17:16
28,9,1,6000,In_Progress,2025-02-22 00:17:16
28,9,2,10000,Completed,2024-12-13 00:17:16
28,9,3,0,Not_Started,2025-05-12 00:17:16
28,9,4,6000,In_Progress,2024-07-11 00:17:16
28,9,5,10000,Completed,2025-05-21 00:17:16
28,10,1,10000,Completed,2024-11-27 00:17:16
28,10,2,2000,In_Progress,2025-05-22 00:17:16
28,10,3,5000,In_Progress,2025-02-08 00:17:16
28,10,4,10000,Completed,2024-08-08 00:17:16
28,10,5,5000,In_Progress,2024-09-29 00:17:16
28,11,1,10000,Completed,2025-03-04 00:17:16
28,11,2,3000,In_Progress,2024-09-27 00:17:16
28,11,3,2000,In_Progress,2024-11-17 00:17:16
28,11,4,7000,In_Progress,2024-06-05 00:17:16
28,11,5,6000,In_Progress,2025-05-23 00:17:16
28,12,1,1000,In_Progress,2024-10-19 00:17:16
28,12,2,8000,In_Progress,2024-10-17 00:17:16
28,12,3,9000,In_Progress,2024-10-29 00:17:16
28,12,4,7000,In_Progress,2025-01-13 00:17:16
28,12,5,3000,In_Progress,2024-06-07 00:17:16
28,13,1,7000,In_Progress,2024-07-19 00:17:16
28,13,2,9000,In_Progress,2024-09-27 00:17:16
28,13,3,1000,In_Progress,2024-07-21 00:17:16
28,13,4,3000,In_Progress,2025-03-23 00:17:16
28,13,5,0,Not_Started,2024-08-11 00:17:16
28,14,1,3000,In_Progress,2024-09-09 00:17:16
28,14,2,5000,In_Progress,2024-07-13 00:17:16
28,14,3,8000,In_Progress,2025-05-31 00:17:16
28,14,4,8000,In_Progress,2025-05-26 00:17:16
28,14,5,5000,In_Progress,2025-05-09 00:17:16
28,15,1,10000,Completed,2024-06-28 00:17:16
28,15,2,5000,In_Progress,2025-03-12 00:17:16
28,15,3,6000,In_Progress,2024-11-15 00:17:16
28,15,4,9000,In_Progress,2024-12-28 00:17:16
28,15,5,8000,In_Progress,2025-01-31 00:17:16
28,16,1,4000,In_Progress,2024-12-16 00:17:16
28,16,2,10000,Completed,2024-09-17 00:17:16
28,16,3,3000,In_Progress,2024-07-03 00:17:16
28,16,4,3000,In_Progress,2025-02-20 00:17:16
28,16,5,5000,In_Progress,2024-08-29 00:17:16
28,17,1,4000,In_Progress,2025-02-20 00:17:16
28,17,2,9000,In_Progress,2025-02-01 00:17:16
28,17,3,10000,Completed,2024-11-22 00:17:16
28,17,4,5000,In_Progress,2024-09-01 00:17:16
28,17,5,4000,In_Progress,2024-10-10 00:17:16
28,18,1,10000,Completed,2025-04-13 00:17:16
28,18,2,7000,In_Progress,2024-11-05 00:17:16
28,18,3,4000,In_Progress,2025-03-11 00:17:16
28,18,4,8000,In_Progress,2025-04-24 00:17:16
28,18,5,8000,In_Progress,2024-11-01 00:17:16
28,19,1,0,Not_Started,2025-03-23 00:17:16
28,19,2,0,Not_Started,2024-07-25 00:17:16
28,19,3,3000,In_Progress,2025-05-07 00:17:16
28,19,4,2000,In_Progress,2025-03-13 00:17:16
28,19,5,7000,In_Progress,2025-01-15 00:17:16
29,1,1,5000,In_Progress,2024-07-10 00:17:16
29,1,2,0,Not_Started,2025-05-03 00:17:16
29,1,3,4000,In_Progress,2024-08-24 00:17:16
29,1,4,8000,In_Progress,2024-08-04 00:17:16
29,1,5,0,Not_Started,2025-05-05 00:17:16
29,2,1,3000,In_Progress,2025-01-08 00:17:16
29,2,2,6000,In_Progress,2025-05-01 00:17:16
29,2,3,10000,Completed,2025-01-27 00:17:16
29,2,4,0,Not_Started,2024-12-09 00:17:16
29,2,5,3000,In_Progress,2024-09-28 00:17:16
29,3,1,3000,In_Progress,2024-11-22 00:17:16
29,3,2,8000,In_Progress,2024-09-07 00:17:16
29,3,3,9000,In_Progress,2025-03-16 00:17:16
29,3,4,2000,In_Progress,2025-03-24 00:17:16
29,3,5,6000,In_Progress,2024-11-12 00:17:16
29,4,1,8000,In_Progress,2024-10-22 00:17:16
29,4,2,0,Not_Started,2025-04-30 00:17:16
29,4,3,7000,In_Progress,2025-01-12 00:17:16
29,4,4,6000,In_Progress,2025-03-18 00:17:16
29,4,5,0,Not_Started,2024-10-07 00:17:16
29,5,1,4000,In_Progress,2024-06-06 00:17:16
29,5,2,5000,In_Progress,2025-03-14 00:17:16
29,5,3,9000,In_Progress,2025-02-18 00:17:16
29,5,4,6000,In_Progress,2025-04-05 00:17:16
29,5,5,3000,In_Progress,2024-06-23 00:17:16
29,6,1,3000,In_Progress,2024-08-24 00:17:16
29,6,2,0,Not_Started,2025-02-05 00:17:16
29,6,3,2000,In_Progress,2024-07-20 00:17:16
29,6,4,5000,In_Progress,2025-03-22 00:17:16
29,6,5,5000,In_Progress,2025-05-19 00:17:16
29,7,1,7000,In_Progress,2024-12-25 00:17:16
29,7,2,2000,In_Progress,2024-11-04 00:17:16
29,7,3,6000,In_Progress,2025-05-26 00:17:16
29,7,4,2000,In_Progress,2024-10-30 00:17:16
29,7,5,5000,In_Progress,2025-01-04 00:17:16
29,8,1,1000,In_Progress,2024-09-24 00:17:16
29,8,2,5000,In_Progress,2024-12-21 00:17:16
29,8,3,9000,In_Progress,2024-06-02 00:17:16
29,8,4,1000,In_Progress,2025-01-31 00:17:16
29,8,5,3000,In_Progress,2025-03-10 00:17:16
29,9,1,0,Not_Started,2024-10-16 00:17:16
29,9,2,6000,In_Progress,2024-09-05 00:17:16
29,9,3,6000,In_Progress,2025-05-09 00:17:16
29,9,4,3000,In_Progress,2025-04-27 00:17:16
29,9,5,3000,In_Progress,2024-12-18 00:17:16
29,10,1,1000,In_Progress,2024-11-19 00:17:16
29,10,2,6000,In_Progress,2025-05-26 00:17:16
29,10,3,5000,In_Progress,2024-07-20 00:17:16
29,10,4,6000,In_Progress,2024-12-15 00:17:16
29,10,5,0,Not_Started,2024-08-31 00:17:16
29,11,1,8000,In_Progress,2024-10-13 00:17:16
29,11,2,4000,In_Progress,2024-07-16 00:17:16
29,11,3,8000,In_Progress,2024-11-28 00:17:16
29,11,4,1000,In_Progress,2025-01-15 00:17:16
29,11,5,9000,In_Progress,2025-04-16 00:17:16
29,12,1,1000,In_Progress,2025-05-22 00:17:16
29,12,2,7000,In_Progress,2025-02-16 00:17:16
29,12,3,2000,In_Progress,2025-02-15 00:17:16
29,12,4,6000,In_Progress,2024-07-24 00:17:16
29,12,5,9000,In_Progress,2025-01-14 00:17:16
29,13,1,8000,In_Progress,2024-12-28 00:17:16
29,13,2,2000,In_Progress,2024-08-10 00:17:16
29,13,3,6000,In_Progress,2024-11-22 00:17:16
29,13,4,4000,In_Progress,2025-02-12 00:17:16
29,13,5,0,Not_Started,2024-08-13 00:17:16
29,14,1,5000,In_Progress,2025-04-26 00:17:16
29,14,2,8000,In_Progress,2024-07-31 00:17:16
29,14,3,9000,In_Progress,2025-01-30 00:17:16
29,14,4,9000,In_Progress,2024-09-21 00:17:16
29,14,5,7000,In_Progress,2024-06-28 00:17:16
29,15,1,6000,In_Progress,2024-07-19 00:17:16
29,15,2,8000,In_Progress,2024-09-18 00:17:16
29,15,3,5000,In_Progress,2025-05-13 00:17:16
29,15,4,8000,In_Progress,2024-12-10 00:17:16
29,15,5,4000,In_Progress,2024-09-03 00:17:16
29,16,1,2000,In_Progress,2025-05-28 00:17:16
29,16,2,5000,In_Progress,2024-12-10 00:17:16
29,16,3,7000,In_Progress,2025-03-10 00:17:16
29,16,4,5000,In_Progress,2024-07-01 00:17:16
29,16,5,8000,In_Progress,2024-09-22 00:17:16
29,17,1,7000,In_Progress,2025-04-01 00:17:16
29,17,2,6000,In_Progress,2024-12-05 00:17:16
29,17,3,10000,Completed,2024-12-28 00:17:16
29,17,4,10000,Completed,2024-10-23 00:17:16
29,17,5,0,Not_Started,2024-10-16 00:17:16
29,18,1,8000,In_Progress,2024-11-06 00:17:16
29,18,2,0,Not_Started,2024-08-12 00:17:16
29,18,3,1000,In_Progress,2025-02-24 00:17:16
29,18,4,2000,In_Progress,2025-06-02 00:17:16
29,18,5,10000,Completed,2024-12-16 00:17:16
29,19,1,6000,In_Progress,2024-07-26 00:17:16
29,19,2,8000,In_Progress,2024-06-19 00:17:16
29,19,3,2000,In_Progress,2025-05-17 00:17:16
29,19,4,4000,In_Progress,2024-09-21 00:17:16
29,19,5,0,Not_Started,2024-06-06 00:17:16
30,1,1,1000,In_Progress,2025-01-20 00:17:16
30,1,2,4000,In_Progress,2024-09-19 00:17:16
30,1,3,4000,In_Progress,2025-03-20 00:17:16
30,1,4,5000,In_Progress,2025-02-15 00:17:16
30,1,5,6000,In_Progress,2025-03-14 00:17:16
30,2,1,10000,Completed,2024-07-28 00:17:16
30,2,2,9000,In_Progress,2024-08-16 00:17:16
30,2,3,8000,In_Progress,2025-01-12 00:17:16
30,2,4,10000,Completed,2024-09-26 00:17:16
30,2,5,8000,In_Progress,2024-08-06 00:17:16
30,3,1,1000,In_Progress,2025-03-30 00:17:16
30,3,2,5000,In_Progress,2024-10-07 00:17:16
30,3,3,1000,In_Progress,2025-03-26 00:17:16
30,3,4,10000,Completed,2025-03-01 00:17:16
30,3,5,0,Not_Started,2025-05-17 00:17:16
30,4,1,9000,In_Progress,2025-05-23 00:17:16
30,4,2,5000,In_Progress,2025-05-22 00:17:16
30,4,3,8000,In_Progress,2024-12-18 00:17:16
30,4,4,2000,In_Progress,2025-05-03 00:17:16
30,4,5,1000,In_Progress,2025-02-11 00:17:16
30,5,1,9000,In_Progress,2024-08-08 00:17:16
30,5,2,6000,In_Progress,2024-09-16 00:17:16
30,5,3,4000,In_Progress,2025-05-05 00:17:16
30,5,4,7000,In_Progress,2025-01-22 00:17:16
30,5,5,1000,In_Progress,2024-12-28 00:17:16
30,6,1,7000,In_Progress,2025-01-02 00:17:16
30,6,2,8000,In_Progress,2024-10-28 00:17:16
30,6,3,6000,In_Progress,2025-05-02 00:17:16
30,6,4,4000,In_Progress,2024-12-31 00:17:16
30,6,5,9000,In_Progress,2025-06-02 00:17:16
30,7,1,2000,In_Progress,2025-03-28 00:17:16
30,7,2,0,Not_Started,2025-02-11 00:17:16
30,7,3,10000,Completed,2025-02-14 00:17:16
30,7,4,3000,In_Progress,2025-03-13 00:17:16
30,7,5,3000,In_Progress,2025-01-13 00:17:16
30,8,1,2000,In_Progress,2025-03-02 00:17:16
30,8,2,10000,Completed,2025-01-29 00:17:16
30,8,3,7000,In_Progress,2025-01-27 00:17:16
30,8,4,10000,Completed,2024-10-23 00:17:16
30,8,5,10000,Completed,2024-07-05 00:17:16
30,9,1,3000,In_Progress,2024-06-26 00:17:16
30,9,2,1000,In_Progress,2025-01-03 00:17:16
30,9,3,1000,In_Progress,2024-06-08 00:17:16
30,9,4,4000,In_Progress,2024-10-09 00:17:16
30,9,5,4000,In_Progress,2025-02-14 00:17:16
30,10,1,6000,In_Progress,2025-02-10 00:17:16
30,10,2,2000,In_Progress,2024-06-08 00:17:16
30,10,3,6000,In_Progress,2025-03-26 00:17:16
30,10,4,5000,In_Progress,2024-09-14 00:17:16
30,10,5,0,Not_Started,2024-12-06 00:17:16
30,11,1,0,Not_Started,2024-11-11 00:17:16
30,11,2,7000,In_Progress,2024-10-25 00:17:16
30,11,3,0,Not_Started,2025-05-05 00:17:16
30,11,4,7000,In_Progress,2024-12-27 00:17:16
30,11,5,5000,In_Progress,2024-07-08 00:17:16
30,12,1,2000,In_Progress,2025-04-01 00:17:16
30,12,2,7000,In_Progress,2024-09-22 00:17:16
30,12,3,0,Not_Started,2025-01-11 00:17:16
30,12,4,0,Not_Started,2025-06-02 00:17:16
30,12,5,5000,In_Progress,2025-03-21 00:17:16
30,13,1,0,Not_Started,2024-10-04 00:17:16
30,13,2,0,Not_Started,2025-04-10 00:17:16
30,13,3,9000,In_Progress,2024-09-10 00:17:16
30,13,4,10000,Completed,2024-10-22 00:17:16
30,13,5,7000,In_Progress,2025-04-18 00:17:16
30,14,1,1000,In_Progress,2025-04-17 00:17:16
30,14,2,2000,In_Progress,2025-03-27 00:17:16
30,14,3,4000,In_Progress,2024-12-29 00:17:16
30,14,4,4000,In_Progress,2024-06-16 00:17:16
30,14,5,6000,In_Progress,2024-08-18 00:17:16
30,15,1,9000,In_Progress,2025-04-23 00:17:16
30,15,2,1000,In_Progress,2025-05-07 00:17:16
30,15,3,10000,Completed,2024-09-07 00:17:16
30,15,4,6000,In_Progress,2024-07-30 00:17:16
30,15,5,0,Not_Started,2024-09-07 00:17:16
30,16,1,0,Not_Started,2024-09-05 00:17:16
30,16,2,10000,Completed,2024-06-30 00:17:16
30,16,3,0,Not_Started,2024-07-26 00:17:16
30,16,4,7000,In_Progress,2025-05-25 00:17:16
30,16,5,1000,In_Progress,2024-11-05 00:17:16
30,17,1,8000,In_Progress,2024-07-14 00:17:16
30,17,2,2000,In_Progress,2025-04-09 00:17:16
30,17,3,3000,In_Progress,2025-03-02 00:17:16
30,17,4,2000,In_Progress,2025-02-24 00:17:16
30,17,5,7000,In_Progress,2024-07-24 00:17:16
30,18,1,10000,Completed,2025-03-16 00:17:16
30,18,2,2000,In_Progress,2025-02-11 00:17:16
30,18,3,10000,Completed,2024-07-15 00:17:16
30,18,4,3000,In_Progress,2024-07-20 00:17:16
30,18,5,1000,In_Progress,2024-11-21 00:17:16
30,19,1,7000,In_Progress,2025-04-27 00:17:16
30,19,2,3000,In_Progress,2024-12-30 00:17:16
30,19,3,3000,In_Progress,2025-03-19 00:17:16
30,19,4,0,Not_Started,2025-05-31 00:17:16
30,19,5,10000,Completed,2024-07-07 00:17:16
31,1,1,2000,In_Progress,2024-08-19 00:17:16
31,1,2,4000,In_Progress,2025-01-01 00:17:16
31,1,3,9000,In_Progress,2024-10-03 00:17:16
31,1,4,10000,Completed,2024-12-25 00:17:16
31,1,5,2000,In_Progress,2024-06-03 00:17:16
31,2,1,10000,Completed,2025-02-11 00:17:16
31,2,2,5000,In_Progress,2024-06-21 00:17:16
31,2,3,5000,In_Progress,2024-10-04 00:17:16
31,2,4,9000,In_Progress,2024-12-15 00:17:16
31,2,5,1000,In_Progress,2025-01-12 00:17:16
31,3,1,0,Not_Started,2024-11-01 00:17:16
31,3,2,0,Not_Started,2025-03-20 00:17:16
31,3,3,3000,In_Progress,2024-11-03 00:17:16
31,3,4,7000,In_Progress,2025-04-30 00:17:16
31,3,5,8000,In_Progress,2025-02-07 00:17:16
31,4,1,9000,In_Progress,2024-07-28 00:17:16
31,4,2,6000,In_Progress,2024-09-23 00:17:16
31,4,3,10000,Completed,2025-05-11 00:17:16
31,4,4,6000,In_Progress,2025-02-12 00:17:16
31,4,5,9000,In_Progress,2024-09-17 00:17:16
31,5,1,0,Not_Started,2024-11-01 00:17:16
31,5,2,9000,In_Progress,2025-05-27 00:17:16
31,5,3,9000,In_Progress,2024-07-06 00:17:16
31,5,4,4000,In_Progress,2024-09-21 00:17:16
31,5,5,4000,In_Progress,2025-04-30 00:17:16
31,6,1,2000,In_Progress,2025-03-24 00:17:16
31,6,2,10000,Completed,2025-05-31 00:17:16
31,6,3,2000,In_Progress,2024-07-02 00:17:16
31,6,4,9000,In_Progress,2025-01-11 00:17:16
31,6,5,2000,In_Progress,2024-12-31 00:17:16
31,7,1,4000,In_Progress,2024-11-29 00:17:16
31,7,2,2000,In_Progress,2025-02-26 00:17:16
31,7,3,8000,In_Progress,2024-06-03 00:17:16
31,7,4,3000,In_Progress,2024-10-16 00:17:16
31,7,5,7000,In_Progress,2024-08-28 00:17:16
31,8,1,7000,In_Progress,2024-10-23 00:17:16
31,8,2,9000,In_Progress,2024-11-01 00:17:16
31,8,3,5000,In_Progress,2025-02-19 00:17:16
31,8,4,5000,In_Progress,2024-12-04 00:17:16
31,8,5,0,Not_Started,2024-11-12 00:17:16
31,9,1,0,Not_Started,2025-02-04 00:17:16
31,9,2,3000,In_Progress,2024-08-26 00:17:16
31,9,3,1000,In_Progress,2024-12-18 00:17:16
31,9,4,10000,Completed,2024-09-10 00:17:16
31,9,5,2000,In_Progress,2024-07-26 00:17:16
31,10,1,9000,In_Progress,2024-07-16 00:17:16
31,10,2,10000,Completed,2025-03-24 00:17:16
31,10,3,10000,Completed,2024-07-31 00:17:16
31,10,4,5000,In_Progress,2024-09-12 00:17:16
31,10,5,3000,In_Progress,2024-11-20 00:17:16
31,11,1,4000,In_Progress,2024-11-21 00:17:16
31,11,2,8000,In_Progress,2025-05-23 00:17:16
31,11,3,6000,In_Progress,2025-04-14 00:17:16
31,11,4,7000,In_Progress,2025-04-28 00:17:16
31,11,5,6000,In_Progress,2025-04-03 00:17:16
31,12,1,7000,In_Progress,2024-10-30 00:17:16
31,12,2,7000,In_Progress,2025-05-13 00:17:16
31,12,3,9000,In_Progress,2024-12-21 00:17:16
31,12,4,6000,In_Progress,2024-11-12 00:17:16
31,12,5,5000,In_Progress,2024-11-17 00:17:16
31,13,1,9000,In_Progress,2025-05-04 00:17:16
31,13,2,0,Not_Started,2024-09-16 00:17:16
31,13,3,1000,In_Progress,2025-04-03 00:17:16
31,13,4,10000,Completed,2024-11-09 00:17:16
31,13,5,1000,In_Progress,2024-12-07 00:17:16
31,14,1,0,Not_Started,2025-03-09 00:17:16
31,14,2,3000,In_Progress,2025-04-19 00:17:16
31,14,3,4000,In_Progress,2025-01-15 00:17:16
31,14,4,4000,In_Progress,2024-07-19 00:17:16
31,14,5,9000,In_Progress,2024-12-03 00:17:16
31,15,1,3000,In_Progress,2024-06-23 00:17:16
31,15,2,0,Not_Started,2024-06-16 00:17:16
31,15,3,6000,In_Progress,2025-02-27 00:17:16
31,15,4,3000,In_Progress,2025-05-22 00:17:16
31,15,5,1000,In_Progress,2025-01-23 00:17:16
31,16,1,8000,In_Progress,2025-03-06 00:17:16
31,16,2,9000,In_Progress,2024-10-04 00:17:16
31,16,3,8000,In_Progress,2024-12-17 00:17:16
31,16,4,10000,Completed,2025-04-16 00:17:16
31,16,5,6000,In_Progress,2025-04-21 00:17:16
31,17,1,3000,In_Progress,2024-07-30 00:17:16
31,17,2,6000,In_Progress,2024-10-08 00:17:16
31,17,3,1000,In_Progress,2025-04-10 00:17:16
31,17,4,7000,In_Progress,2024-07-14 00:17:16
31,17,5,10000,Completed,2024-09-04 00:17:16
31,18,1,9000,In_Progress,2025-04-18 00:17:16
31,18,2,10000,Completed,2024-11-12 00:17:16
31,18,3,5000,In_Progress,2024-06-30 00:17:16
31,18,4,10000,Completed,2024-06-09 00:17:16
31,18,5,8000,In_Progress,2024-07-20 00:17:16
31,19,1,4000,In_Progress,2025-03-14 00:17:16
31,19,2,10000,Completed,2025-02-03 00:17:16
31,19,3,8000,In_Progress,2025-02-11 00:17:16
31,19,4,2000,In_Progress,2024-11-18 00:17:16
31,19,5,8000,In_Progress,2025-05-13 00:17:16
32,1,1,3000,In_Progress,2024-07-14 00:17:16
32,1,2,5000,In_Progress,2025-04-17 00:17:16
32,1,3,7000,In_Progress,2025-02-02 00:17:16
32,1,4,9000,In_Progress,2024-12-11 00:17:16
32,1,5,9000,In_Progress,2024-12-18 00:17:16
32,2,1,2000,In_Progress,2024-09-19 00:17:16
32,2,2,8000,In_Progress,2024-10-11 00:17:16
32,2,3,0,Not_Started,2024-06-19 00:17:16
32,2,4,10000,Completed,2025-04-12 00:17:16
32,2,5,1000,In_Progress,2024-08-10 00:17:16
32,3,1,7000,In_Progress,2024-09-16 00:17:16
32,3,2,4000,In_Progress,2024-10-13 00:17:16
32,3,3,9000,In_Progress,2024-09-09 00:17:16
32,3,4,10000,Completed,2024-09-17 00:17:16
32,3,5,9000,In_Progress,2025-02-18 00:17:16
32,4,1,9000,In_Progress,2024-08-01 00:17:16
32,4,2,4000,In_Progress,2024-06-30 00:17:16
32,4,3,3000,In_Progress,2025-04-13 00:17:16
32,4,4,7000,In_Progress,2024-09-11 00:17:16
32,4,5,8000,In_Progress,2024-08-29 00:17:16
32,5,1,9000,In_Progress,2024-09-16 00:17:16
32,5,2,3000,In_Progress,2025-05-16 00:17:16
32,5,3,0,Not_Started,2025-05-21 00:17:16
32,5,4,10000,Completed,2025-01-28 00:17:16
32,5,5,3000,In_Progress,2024-12-09 00:17:16
32,6,1,6000,In_Progress,2024-10-20 00:17:16
32,6,2,8000,In_Progress,2024-08-27 00:17:16
32,6,3,4000,In_Progress,2025-05-22 00:17:16
32,6,4,7000,In_Progress,2024-10-25 00:17:16
32,6,5,3000,In_Progress,2024-09-01 00:17:16
32,7,1,3000,In_Progress,2024-07-16 00:17:16
32,7,2,1000,In_Progress,2025-05-19 00:17:16
32,7,3,4000,In_Progress,2024-12-21 00:17:16
32,7,4,7000,In_Progress,2024-06-02 00:17:16
32,7,5,10000,Completed,2025-05-10 00:17:16
32,8,1,2000,In_Progress,2024-09-17 00:17:16
